Geneid	Chr	Start	End	Strand	Length	trt_1	trt_2	trt_3	ctr_1	ctr_2	ctr_3
gene:AT3G24280	3	8798934	8799482	-	549	0	0	0	0	0	0
gene:AT3G24290	3	8801400	8802890	-	1491	0	0	0	0	0	0
gene:AT3G24300	3	8805519	8807460	-	1942	8	13	0	3	3	4
gene:AT3G24310	3	8811011	8812483	-	1473	1	2	0	0	0	1
gene:AT3G24315	3	8820426	8822822	-	2397	68	0	5	176	176	47
gene:AT3G24320	3	8822924	8829728	-	6805	11	16	40	118	79	2
gene:AT3G24330	3	8830336	8831838	+	1503	0	0	0	10	0	0
gene:AT3G24340	3	8831935	8835829	-	3895	0	11	0	20	16	0
gene:AT3G24350	3	8837542	8839702	+	2161	524	131	69	64	245	52
gene:AT3G24360	3	8839670	8842929	-	3260	107	0	6	43	58	20
gene:AT3G24420	3	8862813	8865239	-	2427	30	0	44	5	1	4
gene:AT3G24430	3	8868583	8872346	-	3764	203	58	163	521	539	269
gene:AT3G24440	3	8875784	8878481	-	2698	408	130	146	207	278	129
gene:AT3G24450	3	8880012	8881779	-	1768	5	0	1	30	68	1
gene:AT3G24460	3	8885818	8893203	-	7386	562	38	31	68	332	242
gene:AT3G24463	3	8887006	8888364	-	1359	0	1	0	1	1	4
gene:AT3G24465	3	8894870	8895140	-	271	0	0	0	0	0	0
gene:AT3G24480	3	8901154	8902835	-	1682	2245	638	922	909	1301	541
gene:AT3G24490	3	8910422	8912223	+	1802	472	30	94	200	204	316
gene:AT3G24495	3	8912343	8918288	-	5946	224	13	4	79	68	11
gene:AT3G24500	3	8918267	8919683	+	1417	407	78	72	63	42	43
gene:AT3G24503	3	8919560	8923296	-	3737	277	309	621	283	473	167
gene:AT3G24506	3	8927864	8929376	-	1513	123	48	9	72	218	104
gene:AT3G24508	3	8930098	8930638	+	541	0	0	0	0	0	0
gene:AT3G24510	3	8931916	8932813	+	898	0	0	0	0	0	0
gene:AT3G24513	3	8933920	8934390	+	471	0	1	0	0	0	0
gene:AT3G24515	3	8934408	8936298	-	1891	54	4	2	50	74	35
gene:AT3G24514	3	8937382	8938949	+	1568	0	0	0	0	1	0
gene:AT3G24516	3	8937588	8937776	-	189	0	0	0	0	0	0
gene:AT3G24517	3	8938106	8938641	-	536	0	0	0	0	0	0
gene:AT3G24520	3	8941066	8942874	+	1809	37	31	19	64	156	30
gene:AT3G24530	3	8945385	8948017	-	2633	701	225	203	87	289	159
gene:AT3G24535	3	8951868	8952761	+	894	264	14	66	30	110	66
gene:AT3G24540	3	8952800	8955648	+	2849	0	0	0	0	0	0
gene:AT3G24542	3	8956257	8957667	+	1411	0	0	0	0	0	0
gene:AT3G24550	3	8960095	8963568	+	3474	2184	771	720	892	1135	521
gene:AT3G24560	3	8963770	8966616	+	2847	172	21	18	48	71	30
gene:AT3G24570	3	8966521	8968676	-	2156	312	72	67	116	148	55
gene:AT3G24575	3	8968261	8968623	+	363	73	58	23	23	40	37
gene:AT3G24580	3	8969162	8970298	+	1137	0	0	0	0	0	0
gene:AT3G24590	3	8970632	8972464	+	1833	339	60	77	158	169	64
gene:AT3G24600	3	8972195	8973319	-	1125	0	0	0	0	0	10
gene:AT3G24605	3	8973520	8974867	-	1348	0	0	0	0	0	0
gene:AT3G24610	3	8975366	8976575	-	1210	0	0	0	0	0	0
gene:AT3G24620	3	8980400	8982903	-	2504	0	0	0	0	0	0
gene:AT3G24630	3	8987835	8990889	+	3055	0	8	23	22	65	7
gene:AT3G24640	3	8992265	8992948	+	684	0	0	0	0	7	0
gene:AT3G24650	3	8997370	9001185	+	3816	0	0	0	0	0	0
gene:AT3G24660	3	9003569	9005943	+	2375	366	75	86	289	274	195
gene:AT3G24670	3	9005939	9008801	-	2863	3	25	26	34	40	7
gene:AT3G24690	3	9020651	9021491	+	841	0	0	0	0	0	0
gene:AT3G24700	3	9022281	9023453	+	1173	0	0	0	0	0	0
gene:AT3G24710	3	9024167	9024367	-	201	0	0	0	0	0	0
gene:AT3G24715	3	9024943	9030311	+	5369	7	23	9	70	52	31
gene:AT3G24730	3	9029758	9030894	-	1137	1	15	6	57	82	70
gene:AT3G24740	3	9031078	9033850	+	2773	441	25	71	161	189	150
gene:AT3G24750	3	9035980	9037785	+	1806	0	2	0	0	0	0
gene:AT3G24760	3	9040014	9042093	+	2080	123	15	66	170	105	136
gene:AT3G24770	3	9046293	9047463	+	1171	605	81	84	398	549	272
gene:AT3G24780	3	9049090	9051752	+	2663	102	81	1	27	46	27
gene:AT3G24790	3	9052869	9054591	+	1723	0	0	1	0	2	0
gene:AT3G24800	3	9055509	9058020	+	2512	266	44	56	209	264	169
gene:AT3G24810	3	9060836	9062003	+	1168	0	0	22	6	26	16
gene:AT3G24820	3	9062354	9064476	-	2123	7	0	11	47	76	20
gene:AT3G24830	3	9064525	9066180	+	1656	1601	751	839	1047	1817	795
gene:AT3G24840	3	9066601	9070661	+	4061	0	72	51	34	87	22
gene:AT3G24850	3	9071105	9072184	+	1080	0	0	8	0	0	0
gene:AT3G24860	3	9073623	9074682	+	1060	119	59	106	124	104	75
gene:AT3G24870	3	9074665	9085419	-	10755	118	93	54	49	109	71
gene:AT3G24880	3	9085720	9096689	-	10970	503	46	13	66	89	7
gene:AT3G24890	3	9097391	9099073	+	1683	6	59	16	12	40	33
gene:AT3G24900	3	9099060	9101991	-	2932	0	0	0	2	5	0
gene:AT3G24929	3	9103981	9109606	+	5626	262	14	71	178	267	77
gene:AT3G24982	3	9106000	9109971	-	3972	233	14	70	130	176	33
gene:AT3G25010	3	9110057	9112936	-	2880	20	0	29	183	126	22
gene:AT3G25012	3	9111934	9112416	+	483	20	0	20	0	19	1
gene:AT3G25011	3	9112961	9113518	-	558	0	0	0	20	11	19
gene:AT3G25013	3	9113875	9116673	+	2799	0	28	0	58	30	0
gene:AT3G25014	3	9114546	9114707	-	162	0	0	0	43	0	0
gene:AT3G25020	3	9116684	9119804	-	3121	494	68	144	59	167	50
gene:AT3G25030	3	9120859	9123562	+	2704	39	1	1	169	90	154
gene:AT3G25040	3	9124270	9126377	+	2108	290	32	388	274	370	209
gene:AT3G25050	3	9126851	9128416	+	1566	0	0	0	0	0	0
gene:AT3G25060	3	9128421	9130452	+	2032	229	31	12	15	1	0
gene:AT3G25070	3	9132068	9134099	+	2032	1011	220	443	200	228	88
gene:AT3G25080	3	9136631	9138052	+	1422	0	0	0	0	0	0
gene:AT3G25090	3	9140039	9141094	-	1056	0	0	0	0	0	0
gene:AT3G25100	3	9143916	9146236	+	2321	156	83	37	139	48	44
gene:AT3G25110	3	9146271	9148525	-	2255	130	1	1	252	66	45
gene:AT3G25120	3	9149528	9151334	-	1807	41	63	12	122	139	23
gene:AT3G25130	3	9152170	9153944	+	1775	150	100	38	186	286	166
gene:AT3G25140	3	9154508	9157012	+	2505	1357	406	353	724	830	279
gene:AT3G25150	3	9156822	9160100	-	3279	304	26	227	457	596	197
gene:AT3G25160	3	9160168	9162220	-	2053	1	0	0	0	0	0
gene:AT3G25165	3	9163340	9163938	-	599	0	0	0	0	5	0
gene:AT3G25170	3	9165667	9166820	-	1154	0	0	0	0	0	0
gene:AT3G25180	3	9167138	9169301	-	2164	0	22	0	0	0	0
gene:AT3G25190	3	9174398	9175866	+	1469	1	6	0	6	10	2
gene:AT3G25200	3	9176932	9178268	+	1337	0	0	0	1	0	0
gene:AT3G25210	3	9180244	9181955	+	1712	136	1	39	92	77	6
gene:AT3G25220	3	9182616	9184679	+	2064	521	70	92	438	474	181
gene:AT3G25221	3	9184688	9184792	+	105	0	0	0	0	2	23
gene:AT3G25230	3	9188096	9191630	+	3535	3084	338	735	594	731	335
gene:AT3G25240	3	9192493	9193615	+	1123	247	159	94	0	1	3
gene:AT3G25250	3	9195334	9197126	+	1793	4639	1470	1254	3	4	7
gene:AT3G25260	3	9199438	9202000	+	2563	0	0	0	0	1	0
gene:AT3G25265	3	9202692	9203671	-	980	0	0	0	0	0	0
gene:AT3G25270	3	9203934	9204965	-	1032	0	0	0	0	0	0
gene:AT3G25280	3	9206183	9208036	+	1854	0	0	0	0	0	0
gene:AT3G25290	3	9208861	9210653	+	1793	279	20	7	0	45	3
gene:AT3G25400	3	9212862	9214283	+	1422	298	127	89	125	88	92
gene:AT3G25410	3	9214278	9216663	-	2386	126	96	39	118	232	90
gene:AT3G25420	3	9217832	9220836	+	3005	0	0	0	0	0	0
gene:AT3G25430	3	9221135	9223866	+	2732	129	71	31	55	82	57
gene:AT3G25440	3	9223956	9225774	+	1819	90	33	15	50	88	23
gene:AT3G25460	3	9231581	9232666	-	1086	2	0	0	0	0	0
gene:AT3G25470	3	9232821	9235215	+	2395	436	340	192	352	583	257
gene:AT3G25480	3	9235171	9236648	-	1478	487	69	149	489	450	258
gene:AT3G25490	3	9241725	9243485	+	1761	1	0	0	1	1	0
gene:AT3G25493	3	9243096	9243600	-	505	0	0	0	0	1	0
gene:AT3G25500	3	9251093	9255083	-	3991	649	146	207	210	663	120
gene:AT3G25505	3	9260826	9263742	-	2917	0	1	0	1	0	0
gene:AT3G25510	3	9263795	9268972	-	5178	55	18	29	8	0	1
gene:AT3G25520	3	9269277	9271465	-	2189	3384	1013	1230	1419	2507	962
gene:AT3G25530	3	9271515	9273751	-	2237	228	130	152	664	744	512
gene:AT3G25540	3	9274335	9276685	+	2351	68	42	55	223	249	182
gene:AT3G25545	3	9276845	9278691	+	1847	176	23	53	102	231	20
gene:AT3G25550	3	9278878	9279587	+	710	0	0	0	0	30	0
gene:AT3G25560	3	9279513	9282906	-	3394	213	95	156	539	696	224
gene:AT3G25570	3	9287178	9289338	-	2161	1464	211	291	713	634	683
gene:AT3G25573	3	9290253	9290810	+	558	618	276	179	0	1	0
gene:AT3G25577	3	9291620	9292092	+	473	0	0	16	0	0	0
gene:AT3G25580	3	9292345	9294456	+	2112	310	0	48	108	180	34
gene:AT3G25585	3	9295175	9298746	+	3572	800	323	115	260	297	113
gene:AT3G25590	3	9301747	9304088	+	2342	374	111	16	332	268	128
gene:AT3G25597	3	9305696	9306766	+	1071	608	27	73	0	14	13
gene:AT3G25600	3	9306776	9307967	+	1192	1539	102	260	2	47	2
gene:AT3G25610	3	9308744	9313599	-	4856	4968	1121	1145	193	165	103
gene:AT3G25620	3	9316074	9319660	-	3587	0	0	0	3	34	0
gene:AT3G25640	3	9333662	9334889	+	1228	0	0	54	13	0	15
gene:AT3G25650	3	9335876	9336459	-	584	0	0	0	0	0	2
gene:AT3G25655	3	9337431	9338075	-	645	235	70	100	0	0	0
gene:AT3G25660	3	9339342	9342223	-	2882	815	87	194	850	827	291
gene:AT3G25670	3	9344313	9346424	-	2112	0	0	0	0	0	0
gene:AT3G25680	3	9349612	9352427	+	2816	247	31	82	115	241	73
gene:AT3G25690	3	9352444	9357953	+	5510	3166	664	1663	2395	3854	1853
gene:AT3G25700	3	9358719	9360582	+	1864	153	2	0	49	52	21
gene:AT3G25710	3	9369499	9371487	+	1989	517	39	185	372	543	324
gene:AT3G25716	3	9373118	9373413	-	296	0	0	0	0	0	0
gene:AT3G25717	3	9375102	9375671	-	570	7	3	12	117	182	47
gene:AT3G25719	3	9379916	9380152	-	237	0	0	0	0	0	0
gene:AT3G25720	3	9380234	9381405	+	1172	0	0	0	3	0	0
gene:AT3G25727	3	9393511	9394334	-	824	0	0	0	0	4	1
gene:AT3G25730	3	9396272	9397766	+	1495	109	7	57	83	41	42
gene:AT3G25740	3	9397784	9399805	+	2022	59	0	2	60	36	22
gene:AT3G25750	3	9400955	9402088	+	1134	0	0	0	0	0	0
gene:AT3G25760	3	9403779	9405338	+	1560	781	267	174	0	9	0
gene:AT3G25770	3	9406669	9408071	+	1403	2766	991	714	127	485	83
gene:AT3G25780	3	9409160	9411090	+	1931	9041	2338	1869	1	0	4
gene:AT3G25790	3	9413052	9415240	+	2189	0	1	0	0	0	0
gene:AT3G25800	3	9422476	9426049	-	3574	1015	355	462	388	555	238
gene:AT3G25805	3	9426238	9428277	-	2040	66	0	25	67	165	53
gene:AT3G25810	3	9430762	9434000	+	3239	3	3	0	0	0	0
gene:AT3G25820	3	9439146	9442774	+	3629	0	0	0	0	0	0
gene:AT3G25830	3	9447409	9451037	+	3629	0	0	0	0	0	0
gene:AT3G25840	3	9451861	9457554	-	5694	3636	1110	1148	1272	1160	665
gene:AT3G25850	3	9458178	9458954	-	777	0	0	0	0	0	0
gene:AT3G25855	3	9459411	9460299	-	889	86	0	9	67	84	53
gene:AT3G25860	3	9460433	9463013	+	2581	494	350	461	695	1120	398
gene:AT3G25870	3	9463305	9464676	-	1372	54	1	5	21	22	27
gene:AT3G25880	3	9469105	9470033	-	929	10	7	0	1	12	0
gene:AT3G25882	3	9470357	9471039	-	683	754	277	472	34	4	6
gene:AT3G25890	3	9475350	9477590	+	2241	2759	1023	812	352	424	220
gene:AT3G25900	3	9480746	9482962	+	2217	724	118	52	40	177	3
gene:AT3G25905	3	9486168	9486924	-	757	0	0	0	0	0	0
gene:AT3G25910	3	9489221	9491130	+	1910	1355	208	386	447	623	231
gene:AT3G25920	3	9491055	9492655	-	1601	3352	883	1561	2158	3351	1217
gene:AT3G25930	3	9492765	9494302	-	1538	2	0	0	0	0	0
gene:AT3G25940	3	9494626	9496092	+	1467	166	34	16	54	70	13
gene:AT3G25950	3	9496102	9497271	+	1170	0	0	0	0	1	0
gene:AT3G25960	3	9498439	9499932	+	1494	0	0	0	0	0	0
gene:AT3G25970	3	9500016	9502253	-	2238	111	0	0	15	78	7
gene:AT3G25980	3	9503056	9504680	+	1625	42	7	50	137	237	119
gene:AT3G25990	3	9504677	9506787	-	2111	0	0	3	11	9	0
gene:AT3G26000	3	9506778	9509302	-	2525	1544	449	476	155	298	220
gene:AT3G26010	3	9511901	9513316	+	1416	3	0	0	0	0	0
gene:AT3G26020	3	9513645	9516930	+	3286	1845	308	526	153	260	91
gene:AT3G26030	3	9516953	9519563	+	2611	406	75	277	582	788	401
gene:AT3G26040	3	9519741	9521094	+	1354	0	8	2	5	1	34
gene:AT3G26050	3	9521737	9524583	+	2847	350	0	10	73	57	15
gene:AT3G26060	3	9524590	9526501	+	1912	2118	617	665	1376	2766	1283
gene:AT3G26070	3	9526687	9528703	+	2017	960	320	189	613	1091	229
gene:AT3G26080	3	9528774	9530582	+	1809	95	79	113	36	134	27
gene:AT3G26085	3	9530595	9532613	+	2019	250	58	75	162	310	170
gene:AT3G26090	3	9532613	9535629	+	3017	1407	342	308	117	114	48
gene:AT3G26100	3	9536859	9540453	+	3595	457	245	273	332	484	321
gene:AT3G26110	3	9541483	9542164	+	682	0	0	0	0	0	0
gene:AT3G26115	3	9542268	9544497	+	2230	23	43	9	47	26	26
gene:AT3G26120	3	9546259	9549453	+	3195	3	0	1	0	0	0
gene:AT3G26130	3	9551789	9555667	-	3879	52	0	11	16	53	1
gene:AT3G26125	3	9551812	9553602	+	1791	52	0	8	16	52	1
gene:AT3G26135	3	9556060	9557425	-	1366	0	67	0	26	15	21
gene:AT3G26140	3	9559555	9563322	-	3768	0	0	2	0	2	3
gene:AT3G26147	3	9565083	9565375	-	293	1	0	0	0	0	0
gene:AT3G26150	3	9565627	9567226	-	1600	0	0	0	0	0	0
gene:AT3G26160	3	9568280	9569886	-	1607	0	0	0	0	0	0
gene:AT3G26170	3	9573263	9575215	-	1953	5	0	26	0	7	0
gene:AT3G26180	3	9578032	9580113	-	2082	416	6	142	155	273	91
gene:AT3G26190	3	9583465	9585109	-	1645	0	0	0	0	0	0
gene:AT3G26200	3	9589249	9591179	+	1931	10	2	0	4	5	0
gene:AT3G26210	3	9592727	9595283	-	2557	62	4	21	1	19	5
gene:AT3G26220	3	9595930	9597927	-	1998	1	1	0	1	20	1
gene:AT3G26230	3	9597941	9599988	-	2048	1	3	15	3	42	38
gene:AT3G26235	3	9602005	9602921	+	917	0	0	0	0	0	0
gene:AT3G26237	3	9603179	9604476	+	1298	7	234	7	12	34	2
gene:AT3G26240	3	9603889	9607193	-	3305	12	233	56	79	238	92
gene:AT3G26250	3	9611696	9613168	-	1473	0	0	6	0	0	0
gene:AT3G26270	3	9627562	9629200	-	1639	0	0	0	0	0	0
gene:AT3G26280	3	9630128	9632145	-	2018	35	0	12	1	2	0
gene:AT3G26290	3	9632608	9634822	-	2215	220	19	42	63	51	10
gene:AT3G26300	3	9638954	9640918	-	1965	38	1	6	42	55	9
gene:AT3G26310	3	9640932	9642779	-	1848	72	0	21	1	46	6
gene:AT3G26320	3	9644319	9646093	-	1775	2	0	0	0	3	1
gene:AT3G26330	3	9646784	9648658	-	1875	0	0	0	0	0	1
gene:AT3G26340	3	9650316	9652936	-	2621	253	0	47	79	178	60
gene:AT3G26350	3	9653660	9655495	-	1836	234	57	42	7	18	13
gene:AT3G26355	3	9654475	9654538	+	64	66	0	15	0	1	0
gene:AT3G26360	3	9655499	9656545	-	1047	7	0	47	107	188	51
gene:AT3G26370	3	9656680	9659945	+	3266	562	43	29	203	338	140
gene:AT3G26380	3	9660006	9663325	+	3320	617	204	143	168	281	46
gene:AT3G26390	3	9663450	9663950	-	501	0	0	0	0	1	0
gene:AT3G26395	3	9665548	9666307	+	760	562	72	46	152	205	76
gene:AT3G26400	3	9666449	9669426	+	2978	1349	431	570	363	381	204
gene:AT3G26410	3	9669415	9671348	-	1934	238	68	64	30	46	38
gene:AT3G26430	3	9671517	9675927	+	4411	1606	590	636	608	536	330
gene:AT3G26420	3	9671517	9676005	+	4489	1606	590	636	608	536	330
gene:AT3G26440	3	9676564	9683499	+	6936	14	67	65	64	135	73
gene:AT3G26445	3	9680120	9680746	-	627	0	0	0	1	13	0
gene:AT3G26450	3	9681235	9683506	-	2272	8	4	12	54	109	73
gene:AT3G26460	3	9683682	9684657	-	976	3	2	5	9	1	4
gene:AT3G26470	3	9685932	9687642	+	1711	145	49	56	1	13	3
gene:AT3G26480	3	9687273	9690966	-	3694	0	0	13	3	39	16
gene:AT3G26490	3	9703525	9706446	+	2922	43	0	6	114	123	27
gene:AT3G26500	3	9707912	9710100	-	2189	519	37	252	0	0	1
gene:AT3G26510	3	9710326	9712900	-	2575	332	240	292	388	575	270
gene:AT3G26512	3	9711769	9712264	+	496	112	132	24	183	340	166
gene:AT3G26520	3	9722443	9723904	-	1462	4699	1175	1109	1573	1924	1039
gene:AT3G26539	3	9743608	9744204	-	597	0	0	18	0	9	9
gene:AT3G26540	3	9744542	9746652	-	2111	51	26	42	66	71	19
gene:AT3G26550	3	9746830	9749102	-	2273	0	0	0	0	0	0
gene:AT3G26560	3	9749493	9753855	-	4363	2675	811	860	783	703	382
gene:AT3G26570	3	9756007	9758701	+	2695	841	341	261	900	1445	608
gene:AT3G26580	3	9758797	9760548	+	1752	1796	192	594	868	1062	425
gene:AT3G26590	3	9761672	9765570	-	3899	39	1	19	70	66	26
gene:AT3G26600	3	9769634	9772122	+	2489	1233	344	423	205	231	119
gene:AT3G26610	3	9776958	9780553	+	3596	2	0	0	0	0	0
gene:AT3G26616	3	9787574	9788141	-	568	0	1	0	12	0	0
gene:AT3G26618	3	9788231	9790451	+	2221	559	145	163	166	279	41
gene:AT3G26620	3	9790628	9791117	+	490	0	0	0	0	2	0
gene:AT3G26630	3	9791267	9793023	-	1757	229	11	188	154	132	198
gene:AT3G26640	3	9793179	9794874	+	1696	104	3	54	87	91	22
gene:AT3G26650	3	9794862	9797045	+	2184	8603	2244	2784	6702	10176	4294
gene:AT3G26660	3	9797129	9797620	-	492	0	0	0	0	0	0
gene:AT3G26670	3	9797984	9801209	-	3226	1393	337	273	150	307	176
gene:AT3G26680	3	9801169	9804282	+	3114	733	179	252	41	75	41
gene:AT3G26690	3	9804253	9805781	-	1529	120	20	302	44	17	1
gene:AT3G26700	3	9809582	9812674	+	3093	74	44	3	110	174	140
gene:AT3G26710	3	9813223	9814752	+	1530	393	83	133	551	668	361
gene:AT3G26720	3	9816563	9823327	+	6765	938	155	223	726	981	298
gene:AT3G26730	3	9823524	9827547	+	4024	1562	347	460	393	546	177
gene:AT3G26740	3	9827682	9828917	+	1236	6865	1278	1807	4869	8088	3067
gene:AT3G26742	3	9831026	9831858	+	833	0	0	0	1	0	0
gene:AT3G26744	3	9832667	9835279	-	2613	974	298	156	330	220	138
gene:AT3G26750	3	9839925	9842079	-	2155	1	0	0	162	89	83
gene:AT3G26760	3	9843460	9845176	+	1717	0	0	0	33	99	5
gene:AT3G26770	3	9845334	9847200	+	1867	0	0	0	1	0	0
gene:AT3G26780	3	9848628	9850543	+	1916	359	244	294	177	361	104
gene:AT3G26782	3	9850531	9852864	+	2334	0	1	25	79	27	55
gene:AT3G26790	3	9853828	9856212	-	2385	2	1	0	0	4	1
gene:AT3G26800	3	9862173	9862778	+	606	0	0	0	0	0	0
gene:AT3G26810	3	9867652	9870782	+	3131	1251	248	263	491	928	328
gene:AT3G26820	3	9881128	9885202	+	4075	293	118	120	4	0	0
gene:AT3G26830	3	9887917	9889791	+	1875	22196	7097	6712	7	13	13
gene:AT3G26840	3	9892791	9896337	+	3547	3428	1214	949	3	46	50
gene:AT3G26850	3	9895542	9898006	-	2465	1290	232	415	23	81	21
gene:AT3G26855	3	9898515	9899456	-	942	0	0	0	0	1	0
gene:AT3G26860	3	9901294	9902119	-	826	0	0	0	0	0	0
gene:AT3G26870	3	9903288	9903680	-	393	0	0	0	0	0	0
gene:AT3G26880	3	9906068	9906781	-	714	0	0	0	0	0	0
gene:AT3G26890	3	9907150	9911933	-	4784	356	144	207	754	675	586
gene:AT3G26900	3	9911873	9914518	-	2646	367	45	167	228	459	183
gene:AT3G26910	3	9914959	9918810	-	3852	1557	823	937	207	182	112
gene:AT3G26920	3	9920429	9922642	+	2214	54	31	32	117	126	30
gene:AT3G26922	3	9922719	9924725	+	2007	5	69	11	16	40	27
gene:AT3G26930	3	9925555	9927393	+	1839	0	0	0	0	0	0
gene:AT3G26934	3	9927523	9929269	-	1747	0	0	0	0	0	0
gene:AT3G26932	3	9929996	9932249	-	2254	99	54	8	0	1	17
gene:AT3G26935	3	9932526	9935499	-	2974	730	130	169	441	373	183
gene:AT3G26940	3	9936582	9939305	-	2724	10	0	0	0	1	0
gene:AT3G26950	3	9941107	9943882	-	2776	170	26	75	194	171	71
gene:AT3G26960	3	9944466	9945861	-	1396	78	1	19	26	134	8
gene:AT3G26980	3	9945756	9948084	-	2329	2494	366	483	166	273	89
gene:AT3G26990	3	9948125	9952055	-	3931	357	174	156	127	218	43
gene:AT3G27000	3	9952479	9955982	-	3504	181	65	35	86	150	66
gene:AT3G27010	3	9957376	9958945	-	1570	731	138	200	68	93	46
gene:AT3G27020	3	9961277	9964737	-	3461	55	37	83	120	319	136
gene:AT3G27025	3	9969551	9971681	+	2131	1	0	0	0	0	22
gene:AT3G27027	3	9971772	9972230	+	459	0	0	0	69	50	7
gene:AT3G27030	3	9972508	9974225	-	1718	0	1	17	117	148	120
gene:AT3G27040	3	9974768	9976390	-	1623	0	0	0	0	0	0
gene:AT3G27050	3	9978095	9979843	-	1749	115	11	1	188	181	97
gene:AT3G27060	3	9979841	9981620	-	1780	836	152	94	365	413	125
gene:AT3G27070	3	9982959	9984808	-	1850	0	0	1	0	1	2
gene:AT3G27080	3	9984947	9986738	-	1792	291	29	75	148	213	12
gene:AT3G27090	3	9989511	9991903	+	2393	2751	605	630	619	1084	560
gene:AT3G27100	3	9994481	9996115	-	1635	83	62	46	91	158	115
gene:AT3G27110	3	9997808	10000230	+	2423	430	30	75	11	96	36
gene:AT3G27120	3	10000248	10004306	-	4059	97	0	0	2	21	16
gene:AT3G27140	3	10006891	10008174	-	1284	44	0	0	0	0	0
gene:AT3G27150	3	10009442	10011807	-	2366	1	0	3	0	14	0
gene:AT3G27160	3	10017321	10019442	+	2122	2072	652	878	1498	2575	995
gene:AT3G27170	3	10023931	10027198	+	3268	25	18	12	0	11	0
gene:AT3G27180	3	10026837	10030087	-	3251	256	58	32	79	141	105
gene:AT3G27185	3	10035096	10036359	-	1264	0	0	0	0	10	0
gene:AT3G27190	3	10039198	10043066	-	3869	78	2	64	40	74	17
gene:AT3G27200	3	10043522	10044539	-	1018	779	176	103	72	217	80
gene:AT3G27210	3	10045174	10047453	-	2280	1	0	29	23	105	1
gene:AT3G27220	3	10051069	10053761	-	2693	2	10	12	36	17	8
gene:AT3G27230	3	10053929	10055841	+	1913	350	121	161	245	320	199
gene:AT3G27240	3	10055730	10058773	-	3044	773	359	333	562	688	381
gene:AT3G27250	3	10061009	10062870	+	1862	18	8	32	0	6	29
gene:AT3G27260	3	10067529	10072760	+	5232	1809	473	503	630	588	254
gene:AT3G27270	3	10073082	10076357	+	3276	0	19	0	7	0	0
gene:AT3G27280	3	10076809	10078608	+	1800	1400	252	346	190	200	83
gene:AT3G27290	3	10079462	10081533	-	2072	3	1	36	28	3	3
gene:AT3G27300	3	10083009	10086798	-	3790	681	155	247	243	249	124
gene:AT3G27310	3	10087106	10089260	-	2155	249	30	97	129	181	46
gene:AT3G27320	3	10090056	10092791	+	2736	164	112	89	150	152	98
gene:AT3G27325	3	10095015	10102423	+	7409	111	102	58	127	390	117
gene:AT3G27329	3	10114192	10114560	+	369	0	0	0	0	0	0
gene:AT3G27331	3	10115541	10116278	+	738	0	0	0	0	0	0
gene:AT3G27330	3	10116674	10120645	-	3972	542	105	182	50	32	26
gene:AT3G27340	3	10121234	10123128	+	1895	125	24	102	116	204	140
gene:AT3G27350	3	10125659	10128756	+	3098	617	169	139	234	403	215
gene:AT3G27355	3	10127897	10128776	-	880	103	0	1	4	40	6
gene:AT3G27360	3	10129105	10129937	-	833	210	12	64	430	397	152
gene:AT3G27380	3	10129610	10132882	-	3273	1850	314	458	669	754	418
gene:AT3G27390	3	10133177	10136665	-	3489	471	51	131	344	370	99
gene:AT3G27400	3	10140200	10143249	+	3050	434	34	22	13	46	1
gene:AT3G27410	3	10145071	10145900	-	830	67	0	0	0	0	0
gene:AT3G27415	3	10147066	10147992	+	927	0	0	0	0	0	0
gene:AT3G27416	3	10147371	10147892	-	522	0	0	0	0	0	0
gene:AT3G27420	3	10148555	10150420	+	1866	282	55	24	70	168	59
gene:AT3G27425	3	10150993	10151388	+	396	0	0	0	0	0	0
gene:AT3G27430	3	10152458	10155447	+	2990	364	329	177	385	596	203
gene:AT3G27440	3	10155438	10158215	+	2778	0	0	0	0	0	0
gene:AT3G27460	3	10159221	10162323	-	3103	59	4	50	25	53	41
gene:AT3G27470	3	10162960	10167546	+	4587	199	30	91	57	104	93
gene:AT3G27473	3	10169123	10172060	-	2938	0	0	0	0	11	0
gene:AT3G27475	3	10172279	10175581	+	3303	3	1	9	41	2	0
gene:AT3G27480	3	10173220	10175604	-	2385	3	1	1	19	1	0
gene:AT3G27490	3	10177892	10180175	-	2284	0	0	0	0	0	0
gene:AT3G27495	3	10182295	10182561	-	267	0	0	0	0	0	0
gene:AT3G27500	3	10182730	10185198	-	2469	0	0	8	1	61	0
gene:AT3G27503	3	10185765	10186537	-	773	0	0	0	0	0	0
gene:AT3G27510	3	10188134	10190348	-	2215	760	54	37	25	356	195
gene:AT3G27520	3	10192294	10193500	+	1207	86	195	17	22	61	22
gene:AT3G27530	3	10193477	10200046	-	6570	579	175	232	496	578	167
gene:AT3G27540	3	10205074	10207423	+	2350	30	1	58	82	40	56
gene:AT3G27550	3	10207727	10210231	-	2505	177	115	109	36	94	32
gene:AT3G27560	3	10210417	10213093	-	2677	802	63	107	128	235	111
gene:AT3G27570	3	10213996	10216964	-	2969	940	228	194	479	406	188
gene:AT3G27580	3	10217417	10220061	-	2645	9	4	45	37	50	124
gene:AT3G27590	3	10220326	10221857	+	1532	0	0	1	0	1	0
gene:AT3G27600	3	10223743	10224948	-	1206	0	0	0	0	0	0
