,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:AT3G13940,329.5858806,2.312039279,0.424931727,5.440966476,5.29922866060432e-08,8.15996426074495e-07
gene:AT3G20600,186.5658421,2.311046083,0.625798327,3.692956634,0.000221662,0.001723857
gene:AT4G36680,348.5079871,2.303401932,0.441798612,5.213692098,1.8511863866387e-07,2.64722403937754e-06
gene:AT1G01550,1283.172945,2.301586528,0.30733543,7.488842177,6.9483831524827e-14,1.98137005805907e-12
gene:AT5G02290,620.9361058,2.301226674,0.315352552,7.297314246,2.93568603767442e-13,7.81550274594152e-12
gene:AT3G23010,61.29323549,2.301161623,0.850038719,2.707125654,0.006786856,0.031869581
gene:AT5G66040,373.0687846,2.299940977,0.510518091,4.505111604,6.63380686583629e-06,7.40646836157871e-05
gene:AT2G37110,643.1550168,2.299782044,0.35385521,6.499217707,8.07387502920693e-11,1.73832154991247e-09
gene:AT2G11520,338.1326202,2.299437974,0.336704499,6.829246356,8.5361876536448e-12,2.03347202917519e-10
gene:AT2G36010,70.27231957,2.29930611,0.903843224,2.543921388,0.010961575,0.047264426
gene:AT4G33430,1022.982901,2.297489824,0.252097416,9.113500109,7.97661402939498e-20,3.60408138116889e-18
gene:AT4G00850,56.82482706,2.297050674,0.841901172,2.728408927,0.006364066,0.030201071
gene:AT3G57760,122.4957151,2.295381526,0.587051452,3.910017632,9.22893842001655e-05,0.000787056
gene:AT5G66070,229.4078959,2.294915177,0.588394508,3.900300131,9.60735124665345e-05,0.000817156
gene:AT1G17600,191.5749514,2.294538921,0.646383344,3.549811334,0.000385507,0.002802207
gene:AT5G48970,244.100723,2.290915516,0.570404667,4.016298691,5.91193185910191e-05,0.000531077
gene:AT4G28400,266.5252578,2.29032085,0.592943032,3.862632204,0.000112172,0.00094242
gene:AT5G46410,381.2560466,2.289518431,0.365941321,6.256517917,3.9366789852873e-10,7.90127185701877e-09
gene:AT2G36780,108.6875407,2.289500531,0.888217951,2.577633708,0.009947939,0.043796414
gene:AT1G10700,224.5087635,2.289412704,0.479545062,4.774134661,1.80481592915545e-06,2.23978704090162e-05
gene:AT3G57090,376.4644198,2.289195238,0.398598852,5.74310545,9.29557984056063e-09,1.60755903657782e-07
gene:AT2G05940,487.0686247,2.285238612,0.31979035,7.146052439,8.93089540758605e-13,2.28289342370805e-11
gene:AT5G22100,142.6215003,2.277377825,0.687164732,3.31416576,0.00091917,0.005925045
gene:AT1G07510,1063.195518,2.277030876,0.2643257,8.61448915,7.02541364337e-18,2.79390830180962e-16
gene:AT5G41010,277.5115535,2.274618813,0.444336546,5.119135115,3.06940008155321e-07,4.27495027277397e-06
gene:AT1G18210,528.5864309,2.274490408,0.307285035,7.401891237,1.3425844899753e-13,3.70230175688318e-12
gene:AT2G46140,97.32102561,2.270809229,0.789821013,2.875093459,0.004039079,0.020759465
gene:AT5G13810,632.3871343,2.268423715,0.344218414,6.590070787,4.39616923186642e-11,9.8621754516276e-10
gene:AT1G75450,62.67641605,2.267872814,0.702996804,3.226007289,0.001255302,0.007766649
gene:AT2G03820,672.3879505,2.267489953,0.278649542,8.137425732,4.03770917296137e-16,1.37797564115533e-14
gene:AT1G78570,587.4249553,2.265155255,0.303444849,7.464800485,8.34259241374813e-14,2.36841030648708e-12
gene:AT3G54100,191.1240669,2.26475183,0.567043228,3.993966808,6.49769637434376e-05,0.000576083
gene:AT1G77810,124.9108202,2.264173545,0.743004623,3.047320938,0.00230891,0.012956825
gene:AT1G09560,368.4851145,2.260179028,0.413545775,5.465366022,4.61952592105416e-08,7.15338977702739e-07
gene:AT1G76550,847.1868641,2.260083467,0.3146887,7.181965763,6.87161321878081e-13,1.78014550787474e-11
gene:AT5G39360,187.3251407,2.259756218,0.609240373,3.709137342,0.000207967,0.001627212
gene:AT5G60790,2544.334726,2.258649449,0.194024206,11.64107047,2.54797377293772e-31,2.19925556867736e-29
gene:AT1G01740,72.7402389,2.257802238,0.754192106,2.993669941,0.00275644,0.015034273
gene:AT1G51950,611.861175,2.257475554,0.313218944,7.207340412,5.70552454706884e-13,1.48832458435955e-11
gene:AT1G57700,227.402455,2.256663601,0.394967525,5.713542145,1.10648454039441e-08,1.88853980105823e-07
gene:AT3G48890,740.9301475,2.253447236,0.372053637,6.056780553,1.3887283309831e-09,2.62576060066431e-08
gene:AT2G27830,103.0937504,2.252412335,0.676241866,3.330779189,0.000866033,0.005623953
gene:AT3G10310,68.13935559,2.25175481,0.817136449,2.755665607,0.005857284,0.028227594
gene:AT3G04580,486.8276039,2.247520025,0.424373253,5.29609255,1.18306892866865e-07,1.74362256807153e-06
gene:AT3G05050,644.3921712,2.24598313,0.303975782,7.388691022,1.48281285456262e-13,4.06569541661273e-12
gene:AT5G04720,686.4281507,2.245429258,0.34855218,6.442161,1.17784235356847e-10,2.48586728305766e-09
gene:AT1G74590,47.83409944,2.244243247,0.815543961,2.751836018,0.005926219,0.028524096
gene:AT2G32220,116.7770561,2.239146262,0.528181418,4.2393507,2.24167222681065e-05,0.000223563
gene:AT3G01800,120.6886906,2.238610896,0.620805268,3.60597922,0.000310978,0.002319142
gene:AT3G57490,95.58396892,2.237973453,0.88487361,2.529144759,0.011434086,0.049005407
gene:AT1G61140,710.0963728,2.236651111,0.289309028,7.731010414,1.0669629405218e-14,3.27020743298784e-13
gene:AT3G01650,208.2963014,2.235719611,0.517307081,4.321842273,1.54731787958906e-05,0.000159693
gene:AT3G12270,202.9807616,2.234074863,0.543885504,4.107619796,3.99757447188114e-05,0.000374612
gene:AT5G18950,123.3416257,2.233812613,0.643426009,3.471747462,0.000517083,0.00359307
gene:AT5G46740,208.159401,2.232048302,0.558367417,3.997454426,6.40273130698764e-05,0.000568449
gene:AT3G01820,547.4874698,2.231043654,0.361938186,6.164156592,7.08597951365419e-10,1.38608672437821e-08
gene:AT1G27500,102.762571,2.230788742,0.785755088,2.83903824,0.004524973,0.022836048
gene:AT1G08800,190.0785192,2.221643088,0.513532127,4.326200783,1.51703152933137e-05,0.000156988
gene:AT3G51180,168.4830357,2.221622237,0.550174888,4.038029152,5.39021558678853e-05,0.000489853
gene:AT5G47120,628.5807388,2.220934844,0.348082296,6.380487794,1.76524796391599e-10,3.64565373492007e-09
gene:AT4G01370,642.6958042,2.220709634,0.444398063,4.997118168,5.81934116059466e-07,7.73867580266938e-06
gene:AT5G55950,55.59439538,2.219291665,0.763343906,2.907328725,0.003645299,0.019082055
gene:AT4G32140,93.22467397,2.219019786,0.839580252,2.643010935,0.008217238,0.037462198
gene:AT1G59910,502.4675151,2.218439993,0.424551369,5.225374731,1.73802755686997e-07,2.49653391153979e-06
gene:AT5G27460,170.9268479,2.217918136,0.679423293,3.26441286,0.001096912,0.006896013
gene:AT1G18570,914.9477952,2.217177195,0.315291877,7.032141832,2.03386894473226e-12,5.05134315460729e-11
gene:AT2G19160,230.7488785,2.216890127,0.560449941,3.955554214,7.63574293286205e-05,0.000665219
gene:AT3G14090,173.5869575,2.212835106,0.582138634,3.801216713,0.000143987,0.001176384
gene:AT1G80610,277.323896,2.212642256,0.473468673,4.673260091,2.96455952850345e-06,3.54421377668536e-05
gene:AT1G65520,85.65029084,2.210492065,0.640752351,3.449838398,0.000560922,0.003846324
gene:AT5G38210,390.4260642,2.20722903,0.391707743,5.634887409,1.75172744729142e-08,2.87935524384844e-07
gene:AT2G32250,294.9818953,2.204649714,0.425752409,5.178243658,2.23984571036821e-07,3.181738024588e-06
gene:AT5G17330,71.82647187,2.202563143,0.829388653,2.655646584,0.007915652,0.036326265
gene:AT1G77840,666.6778708,2.195984451,0.334293524,6.569030792,5.06438120404472e-11,1.12432767491872e-09
gene:AT5G61770,264.6464747,2.194314525,0.480912987,4.56280987,5.04735195448854e-06,5.78282323928545e-05
gene:AT4G37120,1155.587254,2.193675032,0.257578916,8.516516289,1.64424537708764e-17,6.27945139249662e-16
gene:AT1G18480,396.2333535,2.193362226,0.382939606,5.727697505,1.01802882700392e-08,1.75582606291859e-07
gene:AT3G26020,398.4733518,2.189306843,0.341958588,6.402257228,1.53096447194113e-10,3.18573017901868e-09
gene:AT5G04170,612.1638594,2.188993713,0.37311623,5.866787711,4.44318955923874e-09,8.00772590226848e-08
gene:AT4G32070,610.0305785,2.188897018,0.28695184,7.628098912,2.38240747350681e-14,7.09854164861594e-13
gene:AT2G32380,90.88709975,2.186170639,0.772045528,2.831660259,0.004630702,0.023290242
gene:AT4G30350,602.7462147,2.182303968,0.274619953,7.946632968,1.91649154139425e-15,6.24173082720075e-14
gene:AT1G67865,2970.707621,2.180515673,0.267013763,8.166304428,3.17980238453193e-16,1.09099529942015e-14
gene:AT5G50780,222.1131776,2.179393378,0.569227878,3.828683488,0.000128831,0.001068389
gene:AT4G13110,160.9675202,2.179009534,0.522103359,4.173521388,2.99927489777507e-05,0.000289955
gene:AT3G05350,1456.006985,2.178380539,0.338826366,6.429194302,1.28282065433189e-10,2.69560392517251e-09
gene:AT3G21540,245.3156208,2.176287046,0.620736992,3.505972859,0.000454942,0.003220565
gene:AT1G15410,182.5304625,2.175619927,0.501404867,4.339048285,1.43101081741646e-05,0.000148968
gene:AT3G55430,1303.133746,2.171992062,0.350248431,6.201289907,5.60022436336307e-10,1.1101248047993e-08
gene:AT1G51805,140.0686309,2.171811244,0.776713683,2.796154222,0.005171472,0.025588814
gene:AT2G42530,137.0996494,2.167336837,0.631114956,3.434139558,0.000594438,0.004034465
gene:AT5G21090,2254.850781,2.16578942,0.208742917,10.37539118,3.20895433858946e-25,1.94232556947075e-23
gene:AT4G23010,494.579505,2.163648143,0.331587235,6.525124964,6.79448623236847e-11,1.47774317514834e-09
gene:AT5G12480,657.8936908,2.161758688,0.308389891,7.009823439,2.38619056094884e-12,5.90352132611095e-11
gene:AT1G68840,641.8351537,2.16131855,0.300870573,7.183549157,6.79245973561929e-13,1.76438954104184e-11
gene:AT5G24590,703.7779203,2.159698549,0.306326481,7.050316183,1.78511690531595e-12,4.46813136456715e-11
gene:AT3G56880,581.4434485,2.157890158,0.281943978,7.653613211,1.95409448712809e-14,5.85863094832422e-13
gene:AT5G54270,3619.978617,2.154608005,0.239875043,8.982209979,2.6538176631285e-19,1.15306280767263e-17
gene:AT1G56140,187.2104426,2.153495939,0.573146896,3.75731938,0.000171743,0.00137968
gene:AT4G08940,156.2818354,2.152851965,0.591388382,3.640335235,0.000272283,0.002064163
gene:AT3G18690,132.3447119,2.152414093,0.619174025,3.47626678,0.000508446,0.00354586
gene:AT1G64280,417.7396274,2.150157414,0.381035556,5.642931162,1.67179201812496e-08,2.75738241344209e-07
gene:AT1G17610,101.16752,2.147582485,0.684516852,3.137369778,0.00170471,0.010023156
gene:AT2G25140,212.6260814,2.14338991,0.499393023,4.2919901,1.77078845828555e-05,0.000180914
gene:AT5G59570,192.2009948,2.138550254,0.48525998,4.407019624,1.04802696213335e-05,0.000112381
gene:AT3G07780,852.5163175,2.137811331,0.326488921,6.547883224,5.83583219973379e-11,1.27936330501681e-09
gene:AT1G25275,782.1028238,2.136172481,0.385124458,5.546706882,2.91100143131604e-08,4.64601621475714e-07
gene:AT1G02750,158.1914631,2.136090147,0.587932579,3.633222967,0.000279903,0.002110291
gene:AT4G19010,98.44981048,2.12923175,0.738076364,2.884839366,0.003916134,0.020251948
gene:AT2G45300,819.0050072,2.125419595,0.242880301,8.750893287,2.11670463447335e-18,8.85702843572675e-17
gene:AT5G13490,488.0296461,2.125202221,0.481915854,4.409903105,1.03416881982397e-05,0.000111205
gene:AT5G18170,180.3674972,2.122937698,0.554563744,3.828122051,0.000129125,0.001069906
gene:AT3G63400,565.4322366,2.122564414,0.373718411,5.679582148,1.35024190066018e-08,2.27379318494375e-07
gene:AT5G46470,840.5005373,2.118687935,0.309672038,6.841715345,7.82504621030285e-12,1.87101229137775e-10
gene:AT5G27380,1793.259118,2.118070345,0.195559035,10.83084885,2.45865419201491e-27,1.72715970393806e-25
gene:AT5G57710,1798.241918,2.117280667,0.242908362,8.716376222,2.87247688295245e-18,1.18902010845309e-16
gene:AT1G23860,406.4507781,2.115343174,0.404230161,5.233016674,1.66765689541344e-07,2.39903287914185e-06
gene:AT3G02020,128.9214943,2.113884825,0.635078692,3.32853999,0.000873025,0.005659811
gene:AT3G25890,794.4445184,2.111661986,0.284732586,7.416298988,1.20438446164246e-13,3.364585213018e-12
gene:AT1G31930,783.0618067,2.110041944,0.250045357,8.438636769,3.21060128285936e-17,1.19762894365265e-15
gene:AT1G30320,484.494342,2.108078948,0.313588239,6.722442632,1.78703106114682e-11,4.11444663456387e-10
gene:AT2G20320,520.463834,2.103687427,0.381788295,5.510088845,3.58652624740517e-08,5.6216170366494e-07
gene:AT3G27010,162.8528413,2.102602622,0.453032554,4.641173366,3.46436307922203e-06,4.09594966516373e-05
gene:AT2G20780,156.9068801,2.101262813,0.495547084,4.240288922,2.23232266375806e-05,0.000222844
gene:AT2G40110,99.89665243,2.100431915,0.615749536,3.411179044,0.000646826,0.004341042
gene:AT3G05580,292.622576,2.100268744,0.559797569,3.751836132,0.000175544,0.001404354
gene:AT4G12250,118.9516031,2.09928175,0.670412604,3.131327989,0.001740177,0.010205645
gene:AT5G06560,724.2789194,2.098395461,0.298062881,7.04010998,1.92088154376348e-12,4.78926527906211e-11
gene:AT5G11240,197.947422,2.096229978,0.582810378,3.596761586,0.000322204,0.002395432
gene:AT2G38830,92.59893737,2.096022146,0.762351673,2.749416339,0.00597015,0.028714005
gene:AT4G00330,343.5432735,2.095838296,0.454593381,4.610358148,4.01975849931977e-06,4.70062646384611e-05
gene:AT5G14710,224.2805232,2.094428229,0.689962889,3.035566496,0.002400843,0.013406273
gene:AT1G03370,501.4655319,2.09361256,0.383508151,5.459108383,4.78531590347289e-08,7.38634807618655e-07
gene:AT5G60700,362.6923534,2.093443078,0.381827436,5.48269422,4.18896709797118e-08,6.51286257687798e-07
gene:AT5G23490,148.0189886,2.089889087,0.603371832,3.463683549,0.000532833,0.003690525
gene:AT5G51630,207.350083,2.089515872,0.526690066,3.967258939,7.27039884054662e-05,0.000638124
gene:AT2G44200,531.5354144,2.08682513,0.36085195,5.783050715,7.33579352605322e-09,1.29185136129435e-07
gene:AT4G35080,226.3712595,2.085744495,0.657614676,3.171681794,0.00151559,0.009079387
gene:AT2G27500,385.5728137,2.083463987,0.528746427,3.940384048,8.13512653308528e-05,0.00070312
gene:AT1G68723,142.8666285,2.082239678,0.527770076,3.945353808,7.96822352882657e-05,0.000690867
gene:AT5G22290,99.53736887,2.081079108,0.721442931,2.884606692,0.003919029,0.020261477
gene:AT1G02170,349.3273664,2.07814227,0.417477608,4.977853254,6.42933700593719e-07,8.49944221773894e-06
gene:AT5G51180,455.2903602,2.077186962,0.315093712,6.592283125,4.33113612927187e-11,9.72762056198659e-10
gene:AT1G72700,353.882557,2.075799673,0.418756718,4.957054016,7.15700840202479e-07,9.34586823081229e-06
gene:AT5G60300,253.8073605,2.075507718,0.448110362,4.631688736,3.62695153495723e-06,4.26952230916042e-05
gene:AT5G04930,978.9063792,2.072699827,0.272582393,7.603938764,2.87251214659916e-14,8.45414584063312e-13
gene:AT5G63160,466.049217,2.071646982,0.406565752,5.095478333,3.47861806266468e-07,4.78602147749605e-06
gene:AT5G64700,256.5017202,2.071038661,0.390246124,5.307006351,1.11440296379533e-07,1.64746760730665e-06
gene:AT4G37530,206.0762114,2.067910241,0.515750623,4.009515743,6.08433967699156e-05,0.000544704
gene:AT1G68310,153.9409615,2.067317637,0.550773773,3.753478722,0.000174397,0.001396339
gene:AT4G33520,529.420711,2.067205294,0.355940478,5.807727475,6.33264822558385e-09,1.12115651023637e-07
gene:AT4G12710,170.4323071,2.065466575,0.665002748,3.105951938,0.001896675,0.010966419
gene:AT4G17080,385.0966881,2.063612565,0.433508064,4.760263386,1.93340480122519e-06,2.38246962957635e-05
gene:AT5G07770,72.38912905,2.062773485,0.74323792,2.775387837,0.005513591,0.026942271
gene:AT4G15420,350.3910915,2.062389234,0.455230035,4.530433134,5.88628828643643e-06,6.64901859960847e-05
gene:AT2G36580,542.2079004,2.059318487,0.339019542,6.074335632,1.24502085111493e-09,2.3680001326344e-08
gene:AT2G23450,349.7833656,2.059103165,0.438397575,4.696885392,2.64158571016939e-06,3.1758427076415e-05
gene:AT2G01180,128.4333485,2.055965757,0.712528196,2.88545179,0.003908523,0.020223455
gene:AT5G63970,293.1313147,2.050981221,0.586029271,3.499793136,0.000465619,0.003287689
gene:AT2G22560,170.4185695,2.050902878,0.692887458,2.959936501,0.003077025,0.016543734
gene:AT5G25940,251.5816604,2.049499943,0.409298152,5.00735206,5.51839359850802e-07,7.37113393366289e-06
gene:AT2G41890,455.0097122,2.04923073,0.371857085,5.510801897,3.57202572510371e-08,5.60345160202088e-07
gene:AT4G28550,90.52212957,2.049024623,0.682510587,3.002187309,0.002680472,0.014699066
gene:AT2G22860,272.6500825,2.048883608,0.54897659,3.732187577,0.000189824,0.001502358
gene:AT5G66850,496.2852419,2.048458869,0.318771084,6.426112566,1.30908478825981e-10,2.74779323930478e-09
gene:AT5G39840,188.2819906,2.047709691,0.600236916,3.411502421,0.000646059,0.004337408
gene:AT4G34200,2076.524864,2.046880535,0.210740101,9.712819352,2.6587906169519e-22,1.39826234412815e-20
gene:AT3G58660,880.7308807,2.046089005,0.354242129,5.775961799,7.6514733616105e-09,1.34253016649297e-07
gene:AT2G01450,1728.010186,2.043164076,0.229255443,8.912172592,5.00421555502307e-19,2.12629450337934e-17
gene:AT1G62310,983.9618242,2.043092465,0.262688649,7.777619899,7.39017171048773e-15,2.31294349729216e-13
gene:AT4G35800,3355.35235,2.041818943,0.222964922,9.157579247,5.30745015767583e-20,2.42080096291337e-18
gene:AT1G70160,913.6386185,2.040898985,0.340613135,5.991838756,2.07481593688382e-09,3.86228792583556e-08
gene:AT5G05410,84.15456355,2.039063813,0.68260561,2.987177053,0.002815666,0.015313913
gene:AT3G60680,139.8164724,2.038667847,0.64482554,3.16158049,0.001569154,0.009347906
gene:AT3G10940,190.2385571,2.038103217,0.704781544,2.891822627,0.003830141,0.019865954
gene:AT4G32480,157.1890103,2.036391436,0.596364685,3.414674758,0.000638582,0.004299206
gene:AT5G61600,357.3773234,2.034664437,0.470522408,4.324266818,1.53039981761427e-05,0.000158117
gene:AT3G23050,292.6873081,2.034035847,0.583365034,3.486729116,0.000488966,0.003433646
gene:AT1G06800,88.15480805,2.034029039,0.755032674,2.693961612,0.00706083,0.032971094
gene:AT4G13180,168.8948465,2.032473787,0.513448786,3.958474226,7.54300788818481e-05,0.000658746
gene:AT3G54950,95.50495425,2.027363392,0.651357292,3.112521219,0.001854967,0.010757578
gene:AT5G01830,152.5276116,2.02201104,0.711168641,2.843223006,0.004465981,0.022597582
gene:AT1G61430,171.7033601,2.021602383,0.563790468,3.585733527,0.000336132,0.002489369
gene:AT4G11320,116.7963953,2.021588387,0.742580699,2.72238208,0.006481316,0.030672654
gene:AT2G29730,217.648853,2.021575681,0.449268085,4.499709074,6.80465250912993e-06,7.57962682266973e-05
gene:AT5G53130,447.1009677,2.019358984,0.407214761,4.958953302,7.08739996816014e-07,9.26754582793114e-06
gene:AT3G28480,211.3335659,2.018595642,0.541251339,3.729497734,0.000191862,0.001515992
gene:AT5G67630,418.5743852,2.017298038,0.33119685,6.090933656,1.12254067651727e-09,2.14777961646167e-08
gene:AT5G09330,708.7600087,2.016622662,0.282183069,7.146504832,8.90152579367601e-13,2.27841181484941e-11
gene:AT3G14075,233.4446041,2.015471753,0.462220395,4.360412857,1.29817274279202e-05,0.000136219
gene:AT2G13650,206.6384467,2.014849799,0.514465859,3.916391661,8.98841804262487e-05,0.000769956
gene:AT2G29990,157.3672134,2.012348875,0.524122027,3.839466328,0.000123302,0.001026521
